cat_region,score,gdp,social_support,freedom,generosity,corruption,positive_affect,negative_affect,scaled_hle
4,6.171485424041748,9.945693016052246,0.9003809094429016,0.886371910572052,-0.0719439163804054,0.6762127876281738,0.8415488600730896,0.2831802666187286,0.6971429007393973
0,4.161225318908691,7.959593296051025,0.7155189514160156,0.92746239900589,0.4184987246990204,0.7753556370735168,0.799231231212616,0.3078686892986297,0.5554285866873605
2,5.854945659637451,10.14913272857666,0.9109273552894592,0.7136062979698181,-0.1812474727630615,0.9254627227783204,0.636298656463623,0.1424972265958786,0.6214285714285714
4,6.157341957092285,9.569167137145996,0.9092499613761902,0.8375546336174011,-0.1571372747421264,0.8750181198120117,0.8369269967079163,0.2993089556694031,0.6771428789411272
10,6.283498287200928,10.6393461227417,0.9181585311889648,0.7982131838798523,-0.0818956270813942,0.6541681885719299,0.7629392743110657,0.3033666014671325,0.743142809186663
10,6.96512508392334,10.81723690032959,0.9314205646514891,0.8943129777908325,0.0243120584636926,0.5657942295074463,0.7434873580932617,0.2049959152936935,0.7305714198521205
3,4.180202007293701,9.496163368225098,0.6868547797203064,0.5131839513778687,-0.0584992729127407,0.8564526438713074,0.5669442415237427,0.3138190507888794,0.6357491629464286
5,6.5612473487854,10.757097244262695,0.9117184281349182,0.8910865783691406,-0.1468434929847717,0.7449791152675701,0.7317636013031006,0.2377373278141021,0.6657142639160156
1,5.808284759521484,10.162817001342772,0.9407919645309448,0.5896623134613037,-0.2818042933940887,0.9663260579109192,0.589249312877655,0.2791842520236969,0.6211428506033762
2,4.49657154083252,7.821405410766602,0.7285909056663513,0.7490345239639282,-0.0727313533425331,0.7170977592468262,0.7144603133201599,0.1981913298368454,0.6102857317243303
9,3.7369518280029297,6.887671947479248,0.6771655082702637,0.7503363490104675,0.0763534903526306,0.7549753785133362,0.7553243041038513,0.1793035864830017,0.3765714372907366
0,5.145833015441895,8.219663619995117,0.6835931539535522,0.7558396458625793,-0.071905680000782,0.8911884427070618,0.674159824848175,0.2593154609203338,0.5222857339041573
0,5.410799980163574,8.973156929016113,0.8499871492385864,0.9395929574966432,-0.0976143330335617,0.796421229839325,0.7511599063873291,0.1856101900339126,0.686201913016183
5,5.607262134552002,10.237606048583984,0.8764678239822388,0.6444342136383057,-0.2372105121612548,0.6709105372428894,0.4498009085655212,0.3128461241722107,0.662857164655413
9,3.585127353668213,7.1865339279174805,0.6864709258079529,0.7203733921051025,0.2477091252803802,0.8304829001426697,0.5817805528640747,0.2898415625095367,0.3028571537562779
4,5.908423900604248,8.643342018127441,0.8270670175552368,0.8721616864204407,0.0992102026939392,0.8035647869110107,0.8718446493148804,0.287357896566391,0.6742856706891741
9,4.79449987411499,7.158463478088379,0.7438184022903442,0.8818101286888123,0.0607956871390342,0.6844094395637512,0.5872747302055359,0.384122759103775,0.4957977294921875
9,4.016027927398682,7.695135116577148,0.8362545371055603,0.6960073709487915,-0.0698650851845741,0.8623266816139221,0.8069013357162476,0.3052994310855865,0.4385714394705636
7,7.41804838180542,10.651750564575195,0.9615524411201476,0.9573062658309937,0.2562300264835357,0.5026811957359314,0.8385437726974487,0.2332781553268432,0.732857186453683
4,5.697929859161377,9.887109756469728,0.8146209716796875,0.6619051098823547,0.2439074367284774,0.7226705551147461,0.7669786810874939,0.3422619104385376,0.6960000174386161
0,4.233244895935059,7.846059322357178,0.7336023449897766,0.6377784013748169,0.0702836662530899,0.8834940195083618,0.736082911491394,0.231070801615715,0.5657142639160155
4,5.767428874969482,8.915229797363281,0.8027380704879761,0.8459316492080688,-0.0668373703956604,0.8118565678596497,0.7590988278388977,0.41030153632164,0.6002857208251953
4,6.018496036529541,9.004916191101074,0.7907553911209106,0.7333559393882751,-0.1561709344387054,0.8045442700386047,0.8257337808609009,0.3326468467712402,0.6457142421177455
9,3.4758620262146,6.816519260406494,0.3195891380310058,0.6452523469924927,0.0727861002087593,0.8895660042762756,0.6138651967048645,0.5993354916572571,0.360000010899135
2,6.272268295288086,10.179278373718262,0.951050102710724,0.8523874282836914,-0.055017028003931,0.7082791924476624,0.787135124206543,0.1391329318284988,0.6457142421177455
3,5.433319568634033,10.103758811950684,0.8606632351875305,0.5492583513259888,-0.2706626355648041,0.9581305384635924,0.6366631388664246,0.2721702456474304,0.6805714198521206
0,5.131565093994141,8.289217948913574,0.5420380234718323,0.366844117641449,0.1648796945810318,0.8420245051383972,0.6646184921264648,0.332447737455368,0.5234285627092634
9,5.52827262878418,9.374486026883185,0.6108355522155762,0.8738788366317749,-0.027709512040019,0.4564700126647949,0.8344537019729614,0.207215204834938,0.4228571210588727
10,5.96287202835083,10.388961791992188,0.9217520356178284,0.8606898784637451,0.3522007167339325,0.6529858112335205,0.7442806363105774,0.3905039727687835,0.7405713762555803
2,5.497468948364258,8.081698417663574,0.8752434849739075,0.8320024609565735,-0.0648189187049865,0.5779459476470947,0.6946331858634949,0.2197938114404678,0.6299999782017299
9,3.932777404785156,8.156224250793457,0.7437539100646973,0.8231685757637024,0.1403229385614395,0.7395406365394592,0.6846233010292053,0.3871888816356659,0.4971428462437221
6,6.354898452758789,9.335159301757812,0.8181894421577454,0.5331894010305405,-0.1195547878742217,0.7209958434104919,0.6259046196937561,0.1768660992383957,0.6448571341378349
5,4.6281328201293945,8.484533309936523,0.8243451118469238,0.6316112875938416,-0.1625217497348785,0.8306463360786438,0.5967655777931213,0.4160720407962799,0.6211214665857764
4,6.631171226501465,10.216750144958496,0.8734742403030396,0.8939151167869568,0.0021342728286981,0.8465938568115234,0.8076897859573364,0.2538156509399414,0.7014285496303013
5,5.167186737060547,9.65579605102539,0.8293806314468384,0.6070306897163391,-0.0655243620276451,0.9066503047943116,0.4638807773590088,0.2706888914108276,0.6728571210588727
0,5.138082504272461,8.311206817626953,0.6070870757102966,0.4479095935821533,0.0995500087738037,0.7918352484703064,0.597886860370636,0.2737098932266235,0.5265714372907366
9,4.824454784393311,7.8173089027404785,0.7976645231246948,0.7209715247154236,-0.0059991250745952,0.7852813601493835,0.7007880210876465,0.2262783646583557,0.3465714045933314
7,7.415144443511963,10.744354248046877,0.948128342628479,0.9179611206054688,0.2900128364562988,0.4656018316745758,0.8567036986351013,0.2293320894241333,0.7502856663295201
8,7.604173183441162,10.546432495117188,0.9665327668190002,0.8782188892364502,0.2786802351474762,0.2946162223815918,0.8540273308753967,0.2379970550537109,0.7342857360839844
9,4.65358304977417,6.865446090698242,0.7555828094482422,0.5144374966621399,0.005719899199903,0.8643346428871155,0.6229763627052307,0.2795464098453522,0.3742857251848493
4,6.190921783447266,9.588520050048828,0.8815052509307861,0.7506090402603149,-0.1170019432902336,0.7632513046264648,0.7497278451919556,0.3496562540531158,0.662857164655413
10,7.293727874755859,10.908466339111328,0.9062178134918212,0.890030562877655,0.1330639123916626,0.5183038115501404,0.7475687265396118,0.180268719792366,0.7528570992606026
9,4.885587215423584,9.059242248535156,0.8276235461235046,0.7810404896736145,-0.1006271839141845,0.8392178416252136,0.8108954429626465,0.1597558856010437,0.424000004359654
9,3.2802467346191406,7.665663719177246,0.8281134366989136,0.4559572339057922,-0.0820915773510932,0.9462871551513672,0.6608606576919556,0.264988511800766,0.3265714372907366
2,5.17080020904541,9.56872844696045,0.8359205722808838,0.8141629099845886,-0.222548171877861,0.5064712762832642,0.6425468325614929,0.1639202535152435,0.6522263663155692
3,6.162004470825195,10.290573120117188,0.9434536695480348,0.587157666683197,-0.1278522610664367,0.927545130252838,0.7137079238891602,0.2692464292049408,0.6857142857142857
3,6.007021903991699,10.235350608825684,0.8930904269218445,0.7934621572494507,-0.093016929924488,0.8100963234901428,0.7343825697898865,0.2404320389032364,0.6871428353445871
0,5.1395792961120605,9.443441390991213,0.6637067198753357,0.7302147150039673,0.2155573815107345,0.685038149356842,0.6590877771377563,0.5518397092819214,0.6374286106654576
4,6.136096477508545,9.557058334350586,0.9039558172225952,0.5699619054794312,-0.1988410204648971,0.8265349864959717,0.8105783462524414,0.2436035722494125,0.6551428658621652
0,5.448724746704102,8.136457443237305,0.772273063659668,0.790347695350647,0.1669757962226867,0.7118424773216248,0.5357981324195862,0.3571003079414367,0.637142835344587
8,7.257381916046143,10.600457191467283,0.9519907832145692,0.9181545972824096,0.1252596527338028,0.2827679514884949,0.8494150042533875,0.2085410505533218,0.7657142639160156
2,5.464015483856201,8.125556945800781,0.8798229098320007,0.8320024609565735,-0.0445611551403999,0.490029364824295,0.7289718389511108,0.1784971952438354,0.6342857360839844
10,7.776208877563477,11.079147338867188,0.946863889694214,0.9454280138015748,0.1386188268661499,0.3232407867908478,0.859107255935669,0.1760070919990539,0.7539999825613839
0,6.374564170837402,11.490117073059082,0.9028406739234924,0.9160782098770142,-0.0658558160066604,0.0965629294514656,0.7870929837226868,0.1068707779049873,0.8114286150251117
0,6.378359794616699,11.485980033874512,0.9249183535575868,0.9380417466163636,0.0272296778857707,0.0696196034550666,0.7225980162620544,0.1380691528320312,0.8157142639160156
10,7.045911312103272,10.866336822509766,0.9587024450302124,0.8347296714782715,0.3152374625205993,0.5796001553535461,0.8621240258216858,0.232698768377304,0.7308571951729911
9,4.690187931060791,7.985391139984131,0.7992738485336304,0.5758842825889587,-0.1041007339954376,0.8309365510940552,0.711885392665863,0.18228779733181,0.4422857012067522
6,5.43358325958252,9.267894744873049,0.8760658502578735,0.8223848342895508,-0.0894679278135299,0.6975942999124527,0.7177850604057312,0.3830737471580505,0.6042857033865793
0,5.79269552230835,10.64807415008545,0.8079522848129272,0.711480438709259,-0.1058678925037384,0.6646940112113953,0.6395556926727295,0.2470596581697464,0.7742856706891741
6,4.463531017303467,9.221736907958984,0.6144227981567383,0.5677372217178345,-0.1762247681617736,0.8994531631469727,0.5209141373634338,0.3269998133182525,0.6494285583496093
2,5.46619987487793,8.090771675109863,0.8597100973129272,0.8320024609565735,-0.055771417915821,0.5526466965675354,0.7488976120948792,0.3441612720489502,0.6325791495186942
5,7.157100200653076,10.57475757598877,0.9392313361167908,0.8000268936157227,0.0306818801909685,0.7531108856201172,0.6213983297348022,0.2428257316350937,0.7643322535923549
0,2.6617181301116943,7.697380542755127,0.4908800721168518,0.4270108640193939,-0.121303029358387,0.9543925523757936,0.4963485598564148,0.3713261783123016,0.4685714176722935
10,5.466615200042725,9.374486026883185,0.8032945394515991,0.7927346229553223,-0.027709512040019,0.6400588750839233,0.4936928749084472,0.2964111268520355,0.6211214665857764
0,5.806781768798828,9.90883731842041,0.8028113842010498,0.7795659899711609,0.0443621575832366,0.8837655186653137,0.8154144287109375,0.1857449859380722,0.6468571254185268
3,5.345746040344238,9.640299797058104,0.8712122440338135,0.7061793208122253,0.0798135176301002,0.8697190284729004,0.6387372016906738,0.2922946810722351,0.6460669381277901
10,6.009373664855957,10.608197212219238,0.9162960648536682,0.4991687536239624,-0.1022965088486671,0.9426392912864684,0.778827428817749,0.356616199016571,0.7559999738420758
9,4.767684459686279,7.849340438842773,0.6551241874694824,0.691399097442627,0.0968172401189804,0.7555854916572571,0.6846469044685364,0.4733884334564209,0.5071428571428571
10,6.935122013092041,10.784137725830078,0.9271170496940612,0.8552666306495667,-0.0500713028013706,0.7575725317001343,0.8204857707023621,0.2382768094539642,0.7291428702218192
5,7.0974555015563965,10.913666725158691,0.9117623567581176,0.8777507543563843,0.0567466467618942,0.3551158905029297,0.7626523375511169,0.2330135703086853,0.662857164655413
4,5.772274971008301,8.568552017211914,0.8682160377502441,0.8591490387916565,0.0391886010766029,0.6362467408180237,0.8386201858520508,0.2706095576286316,0.6594286237444197
7,7.244845867156982,10.772802352905272,0.9243925213813782,0.9124239087104796,0.2111621797084808,0.3850904405117035,0.8245863914489746,0.2374228686094284,0.7599999564034599
2,5.791754722595215,9.181696891784668,0.9644187092781068,0.8766868114471436,0.0183970984071493,0.7449791152675701,0.6390327215194702,0.1220679953694343,0.5720000130789621
9,3.6164798736572266,8.048797607421875,0.7753884792327881,0.762674868106842,-0.0684271901845932,0.8442086577415466,0.7101186513900757,0.2117258459329605,0.5085714067731584
3,5.048648357391357,9.72431182861328,0.8376854658126831,0.8001205921173096,-0.2194642722606659,0.9568845629692078,0.6420159339904785,0.3456869125366211,0.6285714285714286
5,4.716387748718262,8.212757110595703,0.8179454207420349,0.5465064644813538,-0.1625217497348785,0.8578239679336548,0.4971463680267334,0.4305796027183532,0.5968571254185269
6,5.163156986236572,8.87202262878418,0.6059176325798035,0.7129334211349487,-0.2276934385299682,0.8418569564819336,0.6610783338546753,0.2618037164211273,0.6428571428571429
0,4.155971050262451,7.828794479370117,0.6751320958137512,0.8186995387077332,0.1155172362923622,0.8785075545310974,0.798247367143631,0.3203354179859161,0.5157142639160155
7,7.280385971069336,10.922225952148438,0.9525872468948364,0.8779562711715698,0.2546924650669098,0.6684954762458801,0.8719679713249207,0.2268230468034744,0.691142817905971
3,6.077899932861328,9.78662395477295,0.8726455569267273,0.7775619029998779,0.0021929570939391,0.8352977633476257,0.6028461456298828,0.3575802743434906,0.6942904881068639
4,6.08556079864502,10.00033950805664,0.896370530128479,0.8170526027679443,-0.2107186615467071,0.8304597735404968,0.825964629650116,0.3190548419952392,0.7
4,5.924112796783447,8.635926246643066,0.826908528804779,0.8092591762542725,0.0771734118461608,0.7279983758926392,0.796684980392456,0.3455946445465088,0.6657142639160156
2,5.09534215927124,8.444950103759766,0.9032264351844788,0.9354154467582704,-0.0300899073481559,0.5187202095985413,0.7758740782737732,0.1518827080726623,0.6171428680419921
3,5.304066181182861,9.83869171142578,0.8657436966896057,0.5686336755752563,-0.0874170809984207,0.8489665985107422,0.5914251804351807,0.3366754651069641,0.6871428353445871
0,5.642834663391113,10.846633911132812,0.85731440782547,0.8904176950454712,0.3319550454616546,0.2557754218578338,0.7103704214096069,0.1831056475639343,0.6211214665857764
4,6.8241729736328125,9.88390827178955,0.893492579460144,0.7516130805015564,-0.1530999094247818,0.8085794448852539,0.8591064214706421,0.2195714861154556,0.6814285278320312
0,4.724443912506104,8.069572448730469,0.5817652940750122,0.6676822900772095,-0.0343486182391643,0.764894425868988,0.7135082483291626,0.1832453906536102,0.5934285845075334
9,5.003544330596924,7.105849266052246,0.6769587397575378,0.8313618898391724,0.0259598903357982,0.7288551330566406,0.8159151673316956,0.3044382631778717,0.4857142857142857
9,4.455838680267334,7.419119834899902,0.8448790907859802,0.7079605460166931,-0.0008339456398971,0.8805288076400757,0.7080577611923218,0.2278781533241272,0.3922857012067522
0,5.968216419219971,10.548892974853516,0.905295431613922,0.7528315186500549,-0.1549914311617612,0.6923874020576477,0.7769108414649963,0.1714747101068496,0.7737143380301339
10,6.456477642059326,10.492376327514648,0.9478644132614136,0.7384723424911499,-0.0281657185405492,0.8538879156112671,0.7162659168243408,0.3354600071907043,0.7625713893345424
0,5.547489166259766,8.895648002624512,0.8535885810852051,0.9115335941314696,-0.0511600486934185,0.7551915645599365,0.8052384853363037,0.3505876660346985,0.5942856924874441
3,4.995317935943604,9.544079780578612,0.6863648891448975,0.777351438999176,-0.0992626398801803,0.9142842888832092,0.6810804009437561,0.2738273739814758,0.7
10,6.9065470695495605,10.63760757446289,0.9644287824630736,0.8162288069725037,0.3414573073387146,0.5589272975921631,0.8463799357414246,0.2310286611318588,0.7288570949009486
2,4.156090259552002,9.144052505493164,0.6075127124786377,0.6139973998069763,-0.224274143576622,0.4979994595050812,0.440979540348053,0.2615080773830414,0.6422857012067522
4,3.823865652084351,7.4751482009887695,0.6469849944114685,0.4844291508197784,0.3809965252876282,0.64719158411026,0.5733667016029358,0.3216927647590637,0.5071428571428571
5,6.8309502601623535,11.105120658874512,0.84937983751297,0.949119508266449,0.1310591250658035,0.7449791152675701,0.7751284837722778,0.2446679025888443,0.667142813546317
9,5.1417999267578125,8.18909740447998,0.7096076011657715,0.7312072515487671,0.0256444197148084,0.8476269841194153,0.6296146512031555,0.3864789605140686,0.4787901742117745
9,4.3226752281188965,7.526775360107422,0.7512522339820862,0.4743608832359314,-0.0286595653742551,0.8886393904685974,0.6066826581954956,0.3584379255771637,0.3814285823277065
4,6.2577714920043945,9.700688362121582,0.922433853149414,0.6784005165100098,-0.2250026166439056,0.776102602481842,0.8015297055244446,0.22419074177742,0.6511428833007813
4,6.854004383087158,9.799487113952637,0.8782729506492615,0.9069256782531738,-0.0590717233717441,0.761419415473938,0.8497095704078674,0.2864403128623962,0.7242856706891742
5,7.320563316345215,10.515121459960938,0.9085158705711364,0.7390016317367554,0.1503842920064926,0.8485378623008728,0.6979459524154663,0.4085761606693268,0.7511428833007813
10,6.962335586547852,11.332249641418455,0.9378623962402344,0.8614715933799744,0.1441939771175384,0.3622102439403534,0.8108572363853455,0.2130500674247741,0.7471429007393974
6,4.521453380584717,9.261507987976074,0.7018221020698547,0.6144383549690247,-0.1649500280618667,0.8107456564903259,0.6123411059379578,0.378108263015747,0.6614286150251116
2,4.905375957489014,8.477441787719727,0.8565845489501953,0.8131758570671082,0.1997678875923156,0.8577250242233276,0.7667944431304932,0.1734764277935028,0.6171428680419921
9,3.623199939727783,7.875572204589844,0.702070951461792,0.8331366777420044,0.1831500679254531,0.5769856572151184,0.6855331063270569,0.2711179256439209,0.542842755998884
2,5.577784061431885,9.300414085388184,0.8373214602470398,0.5573694705963135,-0.0474511198699474,0.969482958316803,0.6211011409759521,0.274551123380661,0.6228571210588727
4,5.855717182159424,8.934623718261719,0.8021489977836609,0.8654720187187195,0.0202749762684106,0.8209239840507507,0.8627834320068359,0.3494049608707428,0.6117142813546317
0,5.38962459564209,10.38311767578125,0.753609836101532,0.5236787796020508,-0.1022142767906189,0.7709595561027527,0.6427385210990906,0.2390572726726532,0.7257143293108259
2,5.481178283691406,9.59238052368164,0.7696901559829712,0.6719569563865662,-0.1677694767713546,0.6988195776939392,0.6188740134239197,0.2424554526805877,0.6302857535226004
10,6.259810447692871,10.58061170578003,0.8055593967437744,0.7627823352813721,-0.0112885911948978,0.8162317276000977,0.7588630318641663,0.2835224568843841,0.7728571210588727
5,4.060600757598877,8.236006736755371,0.681678295135498,0.705815315246582,-0.1707292944192886,0.7932327389717102,0.5017756223678589,0.2628165781497955,0.4899999891008649
9,4.029761791229248,7.272809982299805,0.5593904256820679,0.7655690312385559,-0.0007296971743926,0.409702867269516,0.6776977777481079,0.1123619154095649,0.4945714133126395
3,5.772027492523193,10.04652500152588,0.916798174381256,0.8206490874290466,0.0732131376862526,0.8977620005607605,0.6903505325317383,0.2459652572870254,0.6728571210588727
2,5.463827133178711,9.268987655639648,0.9458412528038024,0.7855633497238159,-0.1228119432926178,0.7449791152675701,0.5844483375549316,0.1168806999921798,0.5754285539899554
1,5.486819744110107,10.2475004196167,0.90871262550354,0.7352253794670105,-0.1681381314992904,0.6867839097976685,0.6513860821723938,0.2051584273576736,0.6708571297781808
1,5.06582498550415,10.085494995117188,0.8818106055259705,0.5193522572517395,-0.2748802304267883,0.9621672034263612,0.4731495082378387,0.272029310464859,0.6357142857142857
4,7.14028263092041,9.667767524719238,0.9104217290878296,0.7848149538040161,-0.0946823805570602,0.7069541811943054,0.8176620602607727,0.2756677567958832,0.6468571254185268
5,5.623471736907959,9.90259838104248,0.7922728061676025,0.4593115150928497,-0.178247258067131,0.7997333407402039,0.6509549021720886,0.3951271772384643,0.6188571384974888
4,6.410299301147461,9.893228530883787,0.7998393774032593,0.8614051342010498,-0.2015769034624099,0.8008930683135986,0.8426423072814941,0.2309908866882324,0.6857142857142857
10,6.318612098693848,10.559804916381836,0.9417368173599244,0.7681737542152405,-0.0480908788740634,0.8185585737228394,0.652816116809845,0.3008293509483337,0.7685714721679687
10,7.672449111938477,10.74532985687256,0.9645628333091736,0.9685804843902588,-0.0045386482961475,0.1324301809072494,0.721504807472229,0.1721339374780655,0.710857173374721
3,5.282720565795898,9.777076721191406,0.8629303574562073,0.5026655197143555,0.096592478454113,0.768465518951416,0.5874420404434204,0.3676467537879944,0.6819999694824219
3,6.483729839324951,10.446137428283691,0.8779152035713196,0.8004209995269775,-0.1679457873106002,0.8968806862831116,0.6784069538116455,0.2352205663919448,0.6951429094587054
10,7.324399948120117,11.646564483642578,0.9077898859977722,0.907179832458496,-0.0335662104189395,0.3864188194274902,0.7891863584518433,0.2116398066282272,0.7514285496303014
10,7.834233283996582,10.891111373901367,0.9542011022567748,0.9320862293243408,0.2400237172842025,0.2060056775808334,0.8278599381446838,0.1943236887454986,0.713142830984933
4,5.86613130569458,8.490227699279785,0.8029389977455139,0.6455284953117371,0.1054224371910095,0.8199400901794434,0.7965185642242432,0.2599462568759918,0.65
5,6.495132923126221,10.775776863098145,0.8266953229904175,0.661042332649231,-0.0810828730463981,0.7449791152675701,0.7440802454948425,0.2755500674247741,0.6428571428571429
4,4.7533111572265625,9.489463806152344,0.8791581988334656,0.8401293754577637,-0.0617351979017257,0.7273002862930298,0.7968018054962158,0.2970431447029114,0.6319999694824219
4,5.769723415374756,9.012200355529783,0.7959587574005127,0.8817487359046936,-0.0467496588826179,0.852592945098877,0.783008873462677,0.3764122426509857,0.6142857142857143
2,5.71855354309082,9.878193855285645,0.8608927726745605,0.8062996864318848,-0.245569422841072,0.8651830554008484,0.651070773601532,0.1785084009170532,0.5528571537562779
3,5.2489542961120605,9.411018371582031,0.7876517176628113,0.4119373857975006,0.2318390607833862,0.9763396382331848,0.5314358472824097,0.2621752023696899,0.6694285801478794
5,4.646608352661133,8.530909538269043,0.7821691036224365,0.5415828824043274,-0.1532894670963287,0.730194091796875,0.6163551807403564,0.3785038292407989,0.6211214665857764
4,5.700929641723633,8.873025894165039,0.8784091472625732,0.6829895377159119,-0.0556437782943248,0.8065956830978394,0.8639950156211853,0.2326913177967071,0.613142830984933
0,6.359450817108154,10.87099552154541,0.891119122505188,0.7596547603607178,-0.0704944059252739,0.7427800893783569,0.8372772932052612,0.1141231581568718,0.6211214665857764
4,5.9191999435424805,8.648223876953125,0.8119232058525085,0.8570315837860107,0.0809825360774993,0.8087548017501831,0.8499549627304077,0.278882086277008,0.6757124764578682
10,6.801930904388428,10.699263572692873,0.9698696732521056,0.8383316397666931,0.3362516760826111,0.4980934262275696,0.7823530435562134,0.2410520613193512,0.7208571297781808
6,4.66891622543335,9.243782043457031,0.7686752676963806,0.4862790405750274,-0.0756834372878074,0.8263351917266846,0.5667591094970703,0.2763456106185913,0.5714285714285714
9,4.625199794769287,7.287705898284912,0.7201086282730103,0.7352684736251831,0.0502317696809768,0.849899411201477,0.635608971118927,0.3891325891017914,0.5213939666748046
3,5.885462760925293,10.069009780883787,0.7512620687484741,0.626699686050415,-0.2038973122835159,0.936059832572937,0.5899975299835205,0.2847299575805664,0.6885713849748883
4,6.468387126922607,10.090758323669434,0.9017763733863832,0.7474983930587769,-0.1476094424724578,0.8165462017059326,0.8565163016319275,0.2722191214561462,0.680857195172991
0,5.4837646484375,10.892752647399902,0.8264256715774536,0.8797524571418762,0.2224019467830658,0.3797831535339355,0.7151373028755188,0.1833492666482925,0.6211214665857764
10,7.396001815795898,10.927505493164062,0.9116681218147278,0.9041119813919068,0.0534696541726589,0.5230605602264404,0.752350389957428,0.2260587960481643,0.7571428571428571
0,5.332177639007568,10.309701919555664,0.7754989266395569,0.7152417302131653,-0.0520232580602169,0.7986151576042175,0.65054851770401,0.3381521701812744,0.7171428135463169
3,6.608017444610596,10.495902061462402,0.9113625884056092,0.8084841966629028,-0.1458573639392852,0.886467456817627,0.7507738471031189,0.2060805261135101,0.6971429007393973
9,5.21262264251709,8.101092338562012,0.624768078327179,0.6864519715309143,-0.046051237732172,0.740589439868927,0.6452539563179016,0.405040830373764,0.55
3,5.6501898765563965,9.93443202972412,0.8559796214103699,0.6264312863349915,-0.0510285831987857,0.7689225077629089,0.5899331569671631,0.3549352586269378,0.6928571428571428
4,6.930903434753418,9.935025215148926,0.9224812984466552,0.7073845863342285,0.0596978440880775,0.880650520324707,0.8193008899688721,0.1501431316137313,0.6871428353445871
0,5.830870628356934,8.42757797241211,0.690263569355011,0.71265709400177,0.0452684015035629,0.71392822265625,0.5861669778823853,0.3083410859107971,0.5442856924874441
0,4.427788734436035,8.478379249572754,0.5528263449668884,0.7401766180992126,0.0842505097389221,0.832356333732605,0.6799577474594116,0.3304373621940613,0.5471428462437221
